mileage,make,model,fuel,gear,offerType,price,hp,year,make_model
122990,Volkswagen,T6 Multivan,0,0,0,28900,150.0,2017,VolkswagenT6 Multivan
56350,Volkswagen,Tiguan,0,1,0,29780,239.0,2017,VolkswagenTiguan
82411,Volvo,XC90,0,1,0,31950,235.0,2017,VolvoXC90
48532,Audi,A6,0,1,0,31980,272.0,2017,AudiA6
70215,Volvo,V90,1,1,0,31980,334.0,2017,VolvoV90
56650,Volkswagen,Touareg,0,1,0,33850,262.0,2017,VolkswagenTouareg
87750,Audi,A5,1,1,0,35450,252.0,2017,AudiA5
66350,Audi,A6,0,1,0,33940,320.0,2018,AudiA6
42514,Volvo,V90,1,1,0,33950,190.0,2018,VolvoV90
31900,Audi,A6,0,1,0,34450,218.0,2018,AudiA6
43069,Volvo,XC90,0,1,0,34990,190.0,2018,VolvoXC90
42626,Volvo,V90,0,1,0,35460,235.0,2018,VolvoV90
51200,Audi,Q5,0,1,0,35900,190.0,2018,AudiQ5
73650,Volkswagen,T6 Multivan,0,0,0,35940,150.0,2018,VolkswagenT6 Multivan
63200,Mercedes-Benz,E 350,0,1,0,35950,258.0,2018,Mercedes-BenzE 350
79350,Audi,A6,0,1,0,36925,320.0,2018,AudiA6
55204,Audi,A5,0,1,0,37880,286.0,2018,AudiA5
8550,Audi,A6,0,1,0,38950,286.0,2018,AudiA6
55450,Audi,A6,0,1,0,39740,326.0,2018,AudiA6
74028,Audi,A6,0,1,0,39880,326.0,2018,AudiA6
35450,Audi,A5,1,1,0,39980,252.0,2018,AudiA5
42651,Audi,A6,0,1,0,40880,286.0,2018,AudiA6
120550,Volkswagen,T6 Multivan,0,1,0,42245,204.0,2018,VolkswagenT6 Multivan
22990,Audi,A4,1,1,0,29220,190.0,2019,AudiA4
27900,SEAT,Leon,1,1,0,29980,300.0,2019,SEATLeon
7805,Audi,A5,3,1,0,32940,170.0,2019,AudiA5
52500,Skoda,Superb,1,1,0,33960,272.0,2019,SkodaSuperb
44950,Audi,A6,0,1,0,34440,272.0,2019,AudiA6
5750,Audi,A5,3,1,0,34451,170.0,2019,AudiA5
8723,Volkswagen,Tiguan,0,1,0,34990,150.0,2019,VolkswagenTiguan
11699,Volvo,V60,1,1,0,34990,250.0,2019,VolvoV60
57800,Audi,A6,0,1,0,36440,204.0,2019,AudiA6
13800,Audi,A6,0,1,0,36440,163.0,2019,AudiA6
9373,Volkswagen,Tiguan,0,1,0,36790,239.0,2019,VolkswagenTiguan
13000,Skoda,Kodiaq,1,1,0,36960,190.0,2019,SkodaKodiaq
51890,Audi,A6,0,1,0,37344,272.0,2019,AudiA6
35526,Audi,Q5,0,1,0,37445,190.0,2019,AudiQ5
34344,Volvo,XC60,0,1,0,37950,190.0,2019,VolvoXC60
16620,Volvo,V90,0,1,0,39450,235.0,2019,VolvoV90
49900,Skoda,Kodiaq,0,1,0,41960,239.0,2019,SkodaKodiaq
14124,Ford,Kuga,0,0,2,24990,150.0,2020,FordKuga
29800,Jeep,Compass,1,1,0,25490,170.0,2020,JeepCompass
24468,Volkswagen,Touran,1,1,0,25880,150.0,2020,VolkswagenTouran
14000,Skoda,Octavia,0,1,0,25940,150.0,2020,SkodaOctavia
8205,Ford,Puma,1,1,1,25980,125.0,2020,FordPuma
28465,Jeep,Compass,1,1,0,25990,170.0,2020,JeepCompass
14400,Volkswagen,Touran,1,1,0,26220,150.0,2020,VolkswagenTouran
8500,Audi,Q2,1,0,0,26929,150.0,2020,AudiQ2
10500,Volkswagen,Golf,1,1,0,26990,150.0,2020,VolkswagenGolf
19600,Volkswagen,Tiguan,1,1,0,27220,150.0,2020,VolkswagenTiguan
29700,Volkswagen,T-Roc,0,1,0,27220,150.0,2020,VolkswagenT-Roc
10864,Audi,A4,0,0,0,27245,122.0,2020,AudiA4
6600,Volkswagen,T-Roc,0,1,0,27840,150.0,2020,VolkswagenT-Roc
23750,Volkswagen,Sharan,1,1,0,27980,150.0,2020,VolkswagenSharan
10,Hyundai,Kona,2,1,3,28480,141.0,2020,HyundaiKona
12295,Volkswagen,Tiguan,1,1,0,28490,150.0,2020,VolkswagenTiguan
50,Skoda,Kamiq,1,0,3,19460,110.0,2021,SkodaKamiq
100,Ford,Puma,1,1,0,22790,125.0,2021,FordPuma
20,SEAT,Arona,1,1,3,23380,150.0,2021,SEATArona
50,Skoda,Kamiq,1,1,0,23800,150.0,2021,SkodaKamiq
4900,SEAT,Leon,1,0,1,23960,150.0,2021,SEATLeon
4,Skoda,Octavia,1,0,0,24499,150.0,2021,SkodaOctavia
40,SEAT,Arona,1,1,3,24781,150.0,2021,SEATArona
101100,Dacia,Logan,0,0,0,4400,88.0,2011,DaciaLogan
78500,Opel,Corsa,1,0,0,4444,87.0,2011,OpelCorsa
96300,Hyundai,i30,1,0,0,4480,109.0,2011,Hyundaii30
69800,Peugeot,308,0,0,0,4490,92.0,2011,Peugeot308
115000,Skoda,Fabia,1,0,0,4495,86.0,2011,SkodaFabia
90694,Opel,Astra,0,0,0,4500,110.0,2011,OpelAstra
120000,Peugeot,308,0,0,0,4500,111.0,2011,Peugeot308
88235,Ford,Fiesta,1,0,0,4695,82.0,2011,FordFiesta
84400,Renault,Twingo,1,0,0,4790,101.0,2011,RenaultTwingo
230000,BMW,118,0,0,0,4800,143.0,2011,BMW118
78300,Peugeot,207,1,0,0,4850,95.0,2011,Peugeot207
70099,Opel,Corsa,1,0,0,4850,69.0,2011,OpelCorsa
79987,Citroen,C3,1,0,0,4950,60.0,2011,CitroenC3
119576,Citroen,C4,1,0,0,4990,120.0,2011,CitroenC4
69700,SEAT,Ibiza,1,0,0,4990,69.0,2011,SEATIbiza
99560,Skoda,Fabia,1,0,0,4990,69.0,2011,SkodaFabia
98750,Skoda,Fabia,1,0,0,4999,69.0,2011,SkodaFabia
64000,SEAT,Mii,1,0,0,4899,60.0,2012,SEATMii
103260,Opel,Corsa,1,0,0,4900,69.0,2012,OpelCorsa
87000,Skoda,Fabia,1,0,0,4940,60.0,2012,SkodaFabia
107749,SEAT,Mii,1,0,0,4950,60.0,2012,SEATMii
80700,Nissan,Micra,1,0,0,4950,80.0,2012,NissanMicra
107567,Peugeot,207,1,0,0,4970,95.0,2012,Peugeot207
59150,Ford,Fiesta,1,0,0,4990,60.0,2012,FordFiesta
99772,Skoda,Fabia,1,0,0,4990,86.0,2012,SkodaFabia
110319,Opel,Corsa,1,0,0,4990,69.0,2012,OpelCorsa
78000,SEAT,Mii,1,0,0,4995,75.0,2012,SEATMii
102500,Volkswagen,Polo,1,0,0,4999,69.0,2012,VolkswagenPolo
83119,Skoda,Fabia,1,0,0,4999,69.0,2012,SkodaFabia
103782,Peugeot,208,1,0,0,4999,82.0,2012,Peugeot208
57000,Opel,Corsa,1,0,0,5240,69.0,2012,OpelCorsa
120000,Fiat,Panda,3,0,0,5250,69.0,2012,FiatPanda
98435,Opel,Corsa,1,0,0,5499,101.0,2013,OpelCorsa
207000,Hyundai,i40,0,1,0,5500,136.0,2013,Hyundaii40
125491,Skoda,Rapid/Spaceback,1,0,0,5500,86.0,2013,SkodaRapid/Spaceback
120000,Nissan,Micra,3,0,0,5555,80.0,2013,NissanMicra
165000,Skoda,Roomster,1,1,0,5599,105.0,2013,SkodaRoomster
89050,SEAT,Ibiza,1,0,0,5770,86.0,2013,SEATIbiza
50000,Hyundai,i20,1,0,0,5790,86.0,2013,Hyundaii20
190500,Renault,Grand Scenic,0,0,0,5790,110.0,2013,RenaultGrand Scenic
106000,SEAT,Ibiza,1,0,0,5798,69.0,2013,SEATIbiza
94629,SEAT,Ibiza,1,0,0,5980,69.0,2013,SEATIbiza
63500,Ford,Fiesta,1,0,0,5985,65.0,2013,FordFiesta
124100,Peugeot,308,1,0,0,5990,120.0,2013,Peugeot308
77880,SEAT,Ibiza,1,0,0,5990,69.0,2013,SEATIbiza
46433,SEAT,Ibiza,1,0,0,5998,69.0,2013,SEATIbiza
86000,Volkswagen,up!,3,0,0,5999,68.0,2013,Volkswagenup!
168660,Skoda,Octavia,0,0,0,6000,110.0,2013,SkodaOctavia
107400,Citroen,C1,1,0,0,5500,82.0,2014,CitroenC1
40000,smart,forTwo,2,1,0,5550,48.0,2014,smartforTwo
34931,Skoda,Citigo,1,0,0,5890,60.0,2014,SkodaCitigo
86000,Renault,Clio,1,0,0,5890,90.0,2014,RenaultClio
43992,Toyota,Aygo,1,0,0,5900,68.0,2014,ToyotaAygo
100400,Skoda,Fabia,1,0,0,5900,69.0,2014,SkodaFabia
45903,Renault,Twingo,1,0,0,5980,75.0,2014,RenaultTwingo
67000,Hyundai,i20,1,0,0,5990,86.0,2014,Hyundaii20
68210,Skoda,Citigo,1,0,0,5990,60.0,2014,SkodaCitigo
84196,Opel,Corsa,1,0,0,5990,69.0,2014,OpelCorsa
84117,Dacia,Sandero,1,0,0,5990,75.0,2014,DaciaSandero
48304,SEAT,Mii,1,0,0,5990,60.0,2014,SEATMii
142674,Skoda,Roomster,1,0,0,5990,86.0,2014,SkodaRoomster
60485,Hyundai,i20,1,0,0,5990,86.0,2014,Hyundaii20
101500,Hyundai,i10,1,0,0,5990,87.0,2014,Hyundaii10
30000,Renault,ZOE,2,1,0,5995,92.0,2014,RenaultZOE
123364,Ford,Fiesta,1,0,0,5999,82.0,2014,FordFiesta
104130,Audi,A1,1,0,0,6200,86.0,2014,AudiA1
131987,Dacia,Duster,0,0,0,6250,90.0,2014,DaciaDuster
39252,Mitsubishi,Space Star,1,0,0,6250,71.0,2014,MitsubishiSpace Star
46617,Volkswagen,Passat Variant,0,1,0,19990,190.0,2015,VolkswagenPassat Variant
115447,Mitsubishi,Space Star,1,0,0,3000,71.0,2015,MitsubishiSpace Star
114600,Mitsubishi,Space Star,1,0,0,4479,71.0,2015,MitsubishiSpace Star
240000,Opel,Astra,0,0,0,4650,110.0,2015,OpelAstra
48900,Ford,Fiesta,1,0,0,4790,60.0,2015,FordFiesta
100909,Mitsubishi,Space Star,1,0,0,4900,71.0,2015,MitsubishiSpace Star
98000,Mitsubishi,Space Star,1,0,0,5000,80.0,2015,MitsubishiSpace Star
63175,Citroen,C1,1,0,0,5350,69.0,2015,CitroenC1
80000,Mitsubishi,Space Star,1,0,0,5498,71.0,2015,MitsubishiSpace Star
55650,Ford,Ka/Ka+,1,0,0,5500,69.0,2015,FordKa/Ka+
53265,Skoda,Citigo,1,0,0,5500,60.0,2015,SkodaCitigo
96000,Volkswagen,up!,1,0,0,5640,60.0,2015,Volkswagenup!
30418,Renault,Twingo,1,0,0,5795,71.0,2015,RenaultTwingo
103700,Nissan,Micra,1,0,0,5900,98.0,2015,NissanMicra
33000,Dacia,Sandero,1,0,0,5950,75.0,2015,DaciaSandero
47800,Skoda,Citigo,1,0,0,5990,60.0,2015,SkodaCitigo
26374,Skoda,Citigo,1,0,0,5990,60.0,2015,SkodaCitigo
124126,Dacia,Sandero,1,0,0,5999,90.0,2015,DaciaSandero
61387,Mitsubishi,Space Star,1,0,0,6100,71.0,2015,MitsubishiSpace Star
57284,Kia,Picanto,1,0,0,6290,65.0,2015,KiaPicanto
76109,Volkswagen,up!,1,0,0,6680,60.0,2016,Volkswagenup!
74500,Opel,Corsa,1,0,0,6990,69.0,2016,OpelCorsa
117996,Fiat,500L,0,0,0,7990,120.0,2016,Fiat500L
46259,Dacia,Lodgy,1,0,0,8490,102.0,2016,DaciaLodgy
98317,Volkswagen,Polo,1,1,0,9930,90.0,2016,VolkswagenPolo
74380,Opel,Zafira Tourer,0,0,0,11990,120.0,2016,OpelZafira Tourer
87248,Skoda,Octavia,0,0,0,12790,110.0,2016,SkodaOctavia
36200,Ford,Grand C-Max,1,0,0,12900,125.0,2016,FordGrand C-Max
120120,Skoda,Octavia,0,0,0,12990,150.0,2016,SkodaOctavia
137850,Volkswagen,Caddy,0,0,0,15830,102.0,2016,VolkswagenCaddy
31500,Renault,Kadjar,0,0,0,15900,131.0,2016,RenaultKadjar
67400,BMW,218,0,1,0,18900,150.0,2016,BMW218
55890,Skoda,Superb,0,1,0,23499,190.0,2016,SkodaSuperb
53833,Volkswagen,Tiguan,1,1,0,24969,220.0,2016,VolkswagenTiguan
124689,Ford,Ka/Ka+,1,0,0,3990,69.0,2016,FordKa/Ka+
162936,Ford,Fiesta,0,0,0,4990,95.0,2016,FordFiesta
38830,Opel,Karl,1,0,0,5499,75.0,2016,OpelKarl
41256,BMW,120,1,0,0,18480,184.0,2017,BMW120
83175,Skoda,Superb,0,0,0,18480,150.0,2017,SkodaSuperb
94217,Volkswagen,Sharan,0,0,0,21400,184.0,2017,VolkswagenSharan
56113,Audi,A4,1,0,0,21820,190.0,2017,AudiA4
72290,Volkswagen,Tiguan,0,1,0,21950,150.0,2017,VolkswagenTiguan
62882,Audi,A4,0,1,0,21980,150.0,2017,AudiA4
56400,Mazda,CX-5,1,1,0,22890,192.0,2017,MazdaCX-5
46611,Audi,Q3,0,1,0,22980,150.0,2017,AudiQ3
51879,Audi,Q3,0,0,0,22980,150.0,2017,AudiQ3
44473,BMW,X1,0,1,0,22990,150.0,2017,BMWX1
49755,Audi,A4,0,1,0,23450,190.0,2017,AudiA4
43785,Opel,Insignia,1,1,0,23970,260.0,2017,OpelInsignia
41246,Audi,A4,1,1,0,23980,150.0,2017,AudiA4
99856,Skoda,Superb,0,1,0,23980,190.0,2017,SkodaSuperb
5,Volvo,V40,1,1,1,25000,122.0,2017,VolvoV40
79108,Skoda,Superb,0,1,0,25780,190.0,2017,SkodaSuperb
92769,Audi,A5,1,1,0,25790,170.0,2017,AudiA5
34312,Audi,A3,1,1,0,20420,116.0,2018,AudiA3
121061,Volkswagen,Golf,0,0,0,20900,184.0,2018,VolkswagenGolf
82950,BMW,X1,0,0,0,20980,150.0,2018,BMWX1
62661,Audi,A4,1,1,0,21260,150.0,2018,AudiA4
62432,Audi,A4,1,1,0,21420,150.0,2018,AudiA4
32700,Toyota,Yaris,1,0,0,21490,212.0,2018,ToyotaYaris
57561,Audi,A4,0,0,0,21890,190.0,2018,AudiA4
71406,BMW,X1,0,1,0,22890,150.0,2018,BMWX1
24291,Audi,A4,1,0,0,22920,150.0,2018,AudiA4
60350,Audi,A3,1,1,0,22950,150.0,2018,AudiA3
68099,Audi,A4,1,1,0,22990,150.0,2018,AudiA4
29098,Audi,A4,1,1,0,23820,150.0,2018,AudiA4
86695,BMW,X1,0,1,0,23880,190.0,2018,BMWX1
89733,Audi,A4,3,1,0,23980,170.0,2018,AudiA4
84960,Audi,A3,0,1,0,24840,150.0,2018,AudiA3
47151,Audi,A4,0,1,0,24980,150.0,2018,AudiA4
33375,Audi,A3,1,1,0,25920,190.0,2018,AudiA3
22311,Audi,A6,0,1,0,42299,231.0,2019,AudiA6
6970,Audi,Q5,1,1,0,43870,245.0,2019,AudiQ5
28000,Skoda,Kodiaq,0,1,0,43900,239.0,2019,SkodaKodiaq
20960,Audi,A6,1,1,0,46580,245.0,2019,AudiA6
21000,Audi,A6,1,1,0,47880,245.0,2019,AudiA6
26800,Mercedes-Benz,E 350,0,1,0,47990,286.0,2019,Mercedes-BenzE 350
22000,Audi,Q5,0,1,0,55950,286.0,2019,AudiQ5
27668,Hyundai,i10,1,0,0,7850,67.0,2019,Hyundaii10
36484,Skoda,Citigo,1,0,0,9380,60.0,2019,SkodaCitigo
8499,Volkswagen,up!,1,0,0,9820,60.0,2019,Volkswagenup!
9700,smart,forTwo,1,0,1,10990,71.0,2019,smartforTwo
11328,Ford,Fiesta,1,0,0,12800,101.0,2019,FordFiesta
4700,smart,forFour,2,1,1,13480,82.0,2019,smartforFour
23155,Ford,C-Max,1,0,2,14980,101.0,2019,FordC-Max
14550,Volkswagen,Golf,2,1,0,23970,136.0,2020,VolkswagenGolf
10830,Volkswagen,Golf,1,0,2,23980,131.0,2020,VolkswagenGolf
13610,Volkswagen,Golf,1,0,2,23980,131.0,2020,VolkswagenGolf
16865,Skoda,Kamiq,1,0,2,23990,150.0,2020,SkodaKamiq
19730,Volkswagen,Golf,0,1,2,24180,150.0,2020,VolkswagenGolf
17620,Audi,A1,1,1,0,24340,150.0,2020,AudiA1
9000,Volkswagen,Golf,1,0,1,24440,131.0,2020,VolkswagenGolf
16920,Volkswagen,Golf,0,1,2,24640,150.0,2020,VolkswagenGolf
6390,Volkswagen,T-Roc,0,0,2,24740,116.0,2020,VolkswagenT-Roc
350,Volkswagen,Golf,2,1,0,24870,136.0,2020,VolkswagenGolf
3456,Audi,A1,1,0,0,24876,95.0,2020,AudiA1
17152,Audi,Q2,1,0,2,24890,116.0,2020,AudiQ2
12110,Volkswagen,Golf Sportsvan,0,0,2,24980,116.0,2020,VolkswagenGolf Sportsvan
21280,Volkswagen,Passat,0,1,0,24980,150.0,2020,VolkswagenPassat
18380,Volkswagen,Tiguan,1,0,2,25420,150.0,2020,VolkswagenTiguan
75,Skoda,Octavia,1,0,2,25490,150.0,2020,SkodaOctavia
7860,Volkswagen,Golf,1,0,2,25660,150.0,2020,VolkswagenGolf
15090,Volkswagen,Tiguan,1,0,2,25740,150.0,2020,VolkswagenTiguan
5400,Ford,Mondeo,1,1,2,25790,140.0,2020,FordMondeo
5400,Ford,Mondeo,2,1,2,25790,140.0,2020,FordMondeo
2500,Skoda,Karoq,1,0,1,29999,150.0,2021,SkodaKaroq
10,Hyundai,Tucson,2,1,3,30990,136.0,2021,HyundaiTucson
35,Audi,Q2,1,1,3,31490,150.0,2021,AudiQ2
15,Kia,Ceed SW / cee'd SW,1,1,3,31490,160.0,2021,KiaCeed SW / cee'd SW
5866,Volkswagen,Tiguan,1,0,1,31741,150.0,2021,VolkswagenTiguan
13,Skoda,Kodiaq,1,1,3,31790,150.0,2021,SkodaKodiaq
12,Peugeot,3008,1,1,3,31790,181.0,2021,Peugeot3008
15,Skoda,Karoq,1,1,3,32990,150.0,2021,SkodaKaroq
8,Volkswagen,Tiguan,0,1,3,33790,150.0,2021,VolkswagenTiguan
14,Skoda,Kodiaq,0,1,3,34790,150.0,2021,SkodaKodiaq
10,Volkswagen,Tiguan,0,0,3,34990,150.0,2021,VolkswagenTiguan
10,Volkswagen,Tiguan,0,0,3,34990,150.0,2021,VolkswagenTiguan
11,Volkswagen,Passat Variant,0,1,3,35950,200.0,2021,VolkswagenPassat Variant
35,Skoda,Octavia,1,1,3,36890,245.0,2021,SkodaOctavia
15,Kia,Sportage,0,1,3,36990,136.0,2021,KiaSportage
10,Skoda,Octavia,0,1,3,37890,200.0,2021,SkodaOctavia
109321,BMW,116,1,0,0,8900,122.0,2011,BMW116
138000,Ford,Kuga,0,1,0,8999,140.0,2011,FordKuga
189000,Audi,A6,0,1,0,11800,239.0,2011,AudiA6
41500,Mercedes-Benz,A 160,1,1,0,11990,95.0,2011,Mercedes-BenzA 160
149000,BMW,118,1,0,0,12250,143.0,2011,BMW118
159000,BMW,520,0,0,0,12900,184.0,2011,BMW520
137730,Mercedes-Benz,E 200,3,1,0,13490,184.0,2011,Mercedes-BenzE 200
171000,BMW,X5,0,1,0,21499,306.0,2011,BMWX5
196730,Toyota,Yaris,1,0,0,1980,69.0,2011,ToyotaYaris
214000,Fiat,Panda,1,0,0,1999,69.0,2011,FiatPanda
125000,Ford,Ka/Ka+,0,0,0,1999,75.0,2011,FordKa/Ka+
150454,Renault,Twingo,1,0,0,2100,58.0,2011,RenaultTwingo
81480,Chevrolet,Spark,1,0,0,2800,82.0,2012,ChevroletSpark
144000,Renault,Twingo,1,0,0,2850,75.0,2012,RenaultTwingo
132000,Hyundai,i10,1,0,0,2850,69.0,2012,Hyundaii10
92500,Fiat,Punto Evo,1,0,0,2900,69.0,2012,FiatPunto Evo
141580,Renault,Twingo,1,0,0,2950,75.0,2012,RenaultTwingo
280698,Ford,Fiesta,0,0,0,2950,69.0,2012,FordFiesta
119000,Fiat,Panda,1,0,0,3000,69.0,2012,FiatPanda
81000,Hyundai,i10,1,0,0,3100,69.0,2012,Hyundaii10
115850,Hyundai,i10,1,0,0,3150,69.0,2012,Hyundaii10
145000,Renault,Twingo,1,0,0,3250,75.0,2012,RenaultTwingo
151643,Renault,Twingo,1,0,0,3290,75.0,2012,RenaultTwingo
58000,Fiat,Panda,1,0,0,3299,69.0,2012,FiatPanda
119595,Renault,Twingo,1,0,0,3300,75.0,2012,RenaultTwingo
19500,Hyundai,iX20,1,0,0,8650,90.0,2013,HyundaiiX20
54000,Ford,Focus,1,0,0,9190,125.0,2013,FordFocus
140000,Fiat,500L,1,0,0,9799,105.0,2013,Fiat500L
105500,Nissan,Juke,1,1,0,9998,190.0,2013,NissanJuke
87600,Audi,A3,1,0,0,10490,122.0,2013,AudiA3
105500,Volkswagen,Golf,0,1,0,10900,140.0,2013,VolkswagenGolf
57809,Skoda,Octavia,1,0,0,10950,105.0,2013,SkodaOctavia
65000,Opel,Mokka,1,0,0,11350,140.0,2013,OpelMokka
124137,Ford,Kuga,0,1,0,12745,163.0,2013,FordKuga
62656,Mercedes-Benz,C 200,0,0,0,13461,136.0,2013,Mercedes-BenzC 200
84580,Audi,A4,1,1,0,13990,120.0,2013,AudiA4
235000,BMW,X5,0,1,0,16250,245.0,2013,BMWX5
64052,Mercedes-Benz,E 200,1,1,0,20990,184.0,2013,Mercedes-BenzE 200
150000,Renault,Twingo,1,0,0,2690,75.0,2013,RenaultTwingo
121500,Skoda,Roomster,1,0,0,6990,86.0,2014,SkodaRoomster
110000,Opel,Adam,1,0,0,7500,116.0,2014,OpelAdam
49000,Renault,ZOE,2,1,0,7555,58.0,2014,RenaultZOE
67300,Renault,Megane,1,0,0,8222,110.0,2014,RenaultMegane
150000,MINI,Cooper,0,0,0,8490,111.0,2014,MINICooper
80000,Opel,Zafira,1,0,0,8799,140.0,2014,OpelZafira
67500,Opel,Meriva,1,0,0,8875,120.0,2014,OpelMeriva
48000,Ford,Fiesta,1,0,0,9390,101.0,2014,FordFiesta
71500,Opel,Zafira,1,0,0,10700,140.0,2014,OpelZafira
47900,Ford,Focus,1,0,0,10890,150.0,2014,FordFocus
93230,Skoda,Yeti,0,0,0,10961,110.0,2014,SkodaYeti
169500,BMW,118,0,0,0,10990,143.0,2014,BMW118
176000,Audi,A4,0,1,0,11950,190.0,2014,AudiA4
133000,Volkswagen,Golf,0,0,0,13340,150.0,2014,VolkswagenGolf
87244,Mercedes-Benz,C 180,1,0,0,14300,156.0,2014,Mercedes-BenzC 180
119000,BMW,X1,0,1,0,14900,218.0,2014,BMWX1
131990,Audi,A5,0,1,0,18990,190.0,2015,AudiA5
51000,BMW,320,0,1,0,19999,190.0,2015,BMW320
57000,Mercedes-Benz,E 220,0,1,0,21260,170.0,2015,Mercedes-BenzE 220
55300,Audi,A5,0,0,0,22850,190.0,2015,AudiA5
37229,Hyundai,Tucson,1,1,0,18990,177.0,2016,HyundaiTucson
10275,Hyundai,Tucson,1,0,0,18990,177.0,2016,HyundaiTucson
62709,Mazda,CX-5,0,0,0,18990,175.0,2016,MazdaCX-5
31500,Volkswagen,Tiguan,1,0,0,19750,150.0,2016,VolkswagenTiguan
76091,Volkswagen,Tiguan,0,1,0,19899,150.0,2016,VolkswagenTiguan
79169,Volvo,V60,1,1,0,19950,150.0,2016,VolvoV60
57890,Audi,A3,2,1,0,19980,150.0,2016,AudiA3
37229,Hyundai,Tucson,1,1,0,19988,177.0,2016,HyundaiTucson
38568,Ford,Kuga,0,1,0,19990,179.0,2016,FordKuga
39176,Mercedes-Benz,C 200,1,0,0,21160,184.0,2016,Mercedes-BenzC 200
26572,Volvo,V60,0,1,0,21440,190.0,2016,VolvoV60
48000,SEAT,Ateca,0,1,0,21980,190.0,2016,SEATAteca
50150,Audi,Q5,0,0,0,22480,150.0,2016,AudiQ5
96728,Volvo,XC60,0,1,0,22880,190.0,2016,VolvoXC60
42000,Mercedes-Benz,C 220,0,1,0,22888,170.0,2016,Mercedes-BenzC 220
61000,Audi,A3,0,1,0,22890,184.0,2016,AudiA3
73050,Audi,Q3,1,1,0,22990,150.0,2016,AudiQ3
34000,Volkswagen,Golf Sportsvan,1,1,0,15990,125.0,2017,VolkswagenGolf Sportsvan
49949,Ford,Focus,1,1,0,16285,182.0,2017,FordFocus
56114,Volkswagen,Golf,1,1,0,16380,125.0,2017,VolkswagenGolf
58916,Ford,Kuga,1,0,0,16485,150.0,2017,FordKuga
107964,Volkswagen,Passat Variant,0,0,0,16490,190.0,2017,VolkswagenPassat Variant
26635,Volkswagen,Golf Sportsvan,1,1,0,16550,110.0,2017,VolkswagenGolf Sportsvan
46787,Audi,A1,1,0,0,16850,125.0,2017,AudiA1
62475,Opel,Grandland X,1,0,0,16880,131.0,2017,OpelGrandland X
30000,Opel,Corsa,1,0,0,16900,207.0,2017,OpelCorsa
79434,Audi,A3,0,0,0,16950,150.0,2017,AudiA3
33118,Kia,Sportage,1,0,0,16990,132.0,2017,KiaSportage
20753,Ford,Focus,1,1,0,16990,150.0,2017,FordFocus
57042,Audi,A3,0,0,0,17250,116.0,2017,AudiA3
53304,Audi,A3,0,0,0,17250,116.0,2017,AudiA3
21074,Audi,A3,2,1,0,17440,204.0,2017,AudiA3
11127,Opel,Mokka X,1,1,0,17660,152.0,2017,OpelMokka X
76513,Audi,A4,0,0,0,17820,150.0,2017,AudiA4
57810,Audi,A3,1,0,0,17870,150.0,2017,AudiA3
33804,Audi,A3,1,0,0,17690,116.0,2018,AudiA3
91200,Jeep,Compass,0,0,0,17800,140.0,2018,JeepCompass
18462,Opel,Crossland X,1,1,0,17950,110.0,2018,OpelCrossland X
25889,Audi,A1,1,1,0,17950,95.0,2018,AudiA1
39663,Ford,Kuga,1,0,0,17990,120.0,2018,FordKuga
81054,Ford,Kuga,0,0,0,18290,150.0,2018,FordKuga
16183,Ford,Kuga,1,0,0,18490,150.0,2018,FordKuga
64037,Audi,A3,3,1,0,18840,110.0,2018,AudiA3
39085,Opel,Astra,1,1,0,18890,200.0,2018,OpelAstra
49000,SEAT,Leon,1,0,0,18900,179.0,2018,SEATLeon
76342,Audi,A4,0,1,0,18970,150.0,2018,AudiA4
179952,BMW,330,0,1,0,18980,258.0,2018,BMW330
40194,Hyundai,Tucson,1,0,0,19290,177.0,2018,HyundaiTucson
39351,Opel,Insignia,1,0,0,19390,165.0,2018,OpelInsignia
27095,Hyundai,Kona,1,1,0,19479,177.0,2018,HyundaiKona
60079,Mazda,6,1,0,0,19489,165.0,2018,Mazda6
46833,Ford,Kuga,1,0,0,19490,150.0,2018,FordKuga
41228,Opel,Grandland X,1,1,0,19650,131.0,2018,OpelGrandland X
20355,Opel,Crossland X,1,0,0,16550,131.0,2019,OpelCrossland X
65922,Ford,Mondeo,1,0,0,16590,165.0,2019,FordMondeo
10,Hyundai,i30,1,0,3,16650,99.0,2019,Hyundaii30
22489,Opel,Astra,1,1,0,16660,150.0,2019,OpelAstra
7619,Ford,EcoSport,1,0,0,16880,125.0,2019,FordEcoSport
12753,Ford,EcoSport,1,0,3,16880,125.0,2019,FordEcoSport
26950,SEAT,Ateca,1,0,0,16900,116.0,2019,SEATAteca
23200,SEAT,Leon,1,1,0,16980,116.0,2019,SEATLeon
9360,Ford,EcoSport,1,0,0,16990,125.0,2019,FordEcoSport
35473,Fiat,500X,1,1,0,16990,151.0,2019,Fiat500X
13275,Ford,EcoSport,1,0,0,16998,125.0,2019,FordEcoSport
7300,Volkswagen,Golf Sportsvan,1,0,0,17190,116.0,2019,VolkswagenGolf Sportsvan
1500,SEAT,Arona,3,0,0,17270,90.0,2019,SEATArona
61341,Ford,Focus,0,1,0,17300,120.0,2019,FordFocus
63251,Ford,Focus,0,1,0,17300,120.0,2019,FordFocus
33439,Renault,Megane,1,0,0,17390,159.0,2019,RenaultMegane
45000,Ford,Fiesta,1,0,0,17450,200.0,2019,FordFiesta
